fps,Virtual Memory (mb),CPU (%),Move to scene : Persistent,Move to scene : Prepare,Move to scene : Title,
118.89,10.24,2.71,
60.70,10.35,0.78,
91.83,10.35,1.59,
60.66,10.35,0.78,
60.53,10.35,0.78,
60.49,10.35,1.18,
69.37,10.35,0.79,
60.81,10.35,1.17,
81.17,10.35,2.37,
60.78,10.35,2.33,
60.55,10.35,1.56,
76.81,10.35,1.60,
60.31,10.35,1.94,Move to scene : Game,
60.62,11.47,4.08,
60.62,12.03,4.70,
60.49,12.03,3.52,
60.49,11.95,2.34,
60.67,11.88,5.48,
69.07,11.98,3.91,
60.53,12.60,3.51,
60.80,12.43,4.33,
60.61,12.61,3.88,
65.82,13.73,6.79,
60.52,13.69,4.29,
60.49,13.68,4.30,
60.61,13.64,2.74,
60.69,13.64,3.12,
60.35,13.64,5.47,
60.80,13.64,3.90,
60.72,11.66,4.67,
60.80,11.62,3.92,
60.65,11.65,2.33,
60.80,11.66,3.55,
60.57,11.66,2.33,
61.05,11.66,3.52,
60.38,11.66,1.18,
60.59,11.66,1.55,
60.82,11.66,3.51,
60.50,11.67,3.13,
60.60,11.69,4.73,
60.55,11.69,3.87,
60.59,11.69,3.90,
60.53,11.69,3.54,
60.57,11.69,2.32,
60.57,11.69,4.74,
70.73,11.69,1.58,
60.63,11.69,3.51,
60.30,11.79,2.34,
60.64,11.84,2.75,
60.77,11.84,2.73,Move to scene : Ending,
68.51,16.29,5.28,
60.41,20.74,1.17,
60.52,20.74,2.72,
60.75,20.63,1.59,
60.74,20.50,3.86,
60.53,20.50,2.35,
60.39,20.49,1.17,
60.32,20.36,1.93,
60.65,20.34,1.18,
60.44,20.34,2.33,
60.36,20.34,2.72,
60.58,20.34,1.96,
60.49,20.34,0.78,
60.57,20.34,3.12,
60.36,20.34,1.96,Move to scene : Game,
61.79,21.18,4.76,
60.51,21.70,3.49,
60.91,21.70,2.36,
60.67,21.70,3.51,
60.69,21.70,4.31,
60.43,21.78,4.66,
60.53,20.06,4.72,
60.57,14.34,2.34,
66.08,13.85,3.56,
60.52,13.84,4.74,
60.69,13.84,3.48,
60.39,12.37,4.29,
60.59,12.03,4.31,
60.60,12.12,3.12,
60.59,12.12,3.51,
60.66,12.12,3.52,
60.67,12.12,2.76,
60.58,12.12,5.83,
60.75,12.12,3.50,
60.60,12.12,0.79,
60.72,12.12,4.25,
60.48,12.12,2.36,
60.74,12.13,2.35,
60.50,12.14,3.85,
61.01,12.07,5.16,
60.69,12.05,2.71,
60.63,12.05,4.67,
60.61,12.05,3.53,
60.32,12.05,2.34,
60.11,12.05,3.45,
61.24,12.05,4.36,
60.80,12.05,3.86,
60.72,12.05,4.68,
60.45,12.05,4.74,
60.70,12.05,5.80,
60.46,12.05,3.53,
60.78,12.05,4.69,Move to scene : Ending,
59.70,13.92,5.24,
72.60,20.72,1.97,
60.49,20.72,1.18,
60.54,20.72,2.34,
60.52,20.72,2.35,
76.15,20.72,3.21,
60.67,20.72,2.70,
60.51,20.66,2.36,
60.37,20.58,1.57,
60.79,20.58,4.25,
66.95,20.58,3.18,
60.72,20.58,1.18,
60.42,20.58,2.32,
60.71,20.58,1.17,
60.61,20.58,1.17,
60.77,20.58,2.36,
60.34,20.58,3.88,
60.37,20.58,1.94,
60.46,20.58,2.74,
60.65,20.58,2.77,
60.48,20.58,4.26,Move to scene : Title,
69.51,20.61,2.69,
60.30,21.10,1.18,
60.56,21.10,3.86,
71.09,21.10,0.79,
78.49,20.89,0.79,
60.71,20.88,1.95,
77.87,20.88,1.60,
60.48,14.29,0.78,
60.68,12.18,1.17,
60.55,12.07,2.36,
60.24,12.07,0.78,
60.66,12.07,2.35,
60.37,12.07,1.17,
60.62,12.07,0.78,
60.23,12.07,2.75,
60.83,12.07,2.32,
61.05,12.07,3.12,Move to scene : Game,
62.63,12.88,3.06,
59.97,15.00,4.94,
60.54,15.02,4.32,
60.73,14.98,3.12,
60.35,15.23,3.93,
64.50,15.29,4.63,
60.60,15.28,5.87,
60.66,15.12,2.36,
60.39,14.61,3.49,
60.65,14.55,3.96,
60.68,14.55,3.51,
60.62,13.60,6.18,
60.43,12.77,2.77,
60.71,12.77,6.99,
60.47,12.77,6.59,
60.67,12.78,4.31,
60.65,12.78,4.30,
60.61,12.78,1.95,
60.64,12.78,3.94,
60.69,12.78,5.40,
60.85,12.78,3.93,
60.64,12.78,1.56,
60.83,12.79,2.72,
60.96,12.79,5.10,
60.75,12.79,3.13,
60.58,12.79,5.85,
60.52,12.79,2.37,
60.77,12.79,5.03,
60.68,12.79,2.74,
60.46,12.79,3.16,
60.46,12.79,4.63,
60.69,12.78,3.52,
60.50,12.78,4.36,Move to scene : Ending,
60.40,13.80,4.79,
60.37,21.66,2.33,
60.77,21.66,3.56,
60.24,21.64,1.55,
60.64,21.41,1.18,
60.59,21.41,1.56,
60.44,21.41,3.48,
60.78,21.30,1.19,
60.69,21.29,3.10,
60.52,21.29,2.72,
60.54,21.29,1.95,
60.42,21.29,2.38,
60.53,21.29,2.33,
60.49,21.29,2.33,
60.96,21.29,2.37,
60.65,21.29,3.86,
60.61,21.29,2.73,
60.18,21.29,1.56,
60.71,21.29,2.36,
60.74,21.29,1.16,
60.34,21.29,2.76,
60.68,21.29,1.95,
60.42,21.29,3.50,
60.46,21.29,0.79,
60.42,21.29,2.34,
