fps,Virtual Memory (mb),CPU (%),Move to scene : Persistent,Move to scene : Prepare,Move to scene : Title,
57.33,11.46,1.83,
83.97,11.57,0.78,
60.36,11.58,2.77,
62.65,11.58,1.57,
60.63,11.58,1.17,
60.34,11.58,3.14,
60.21,11.58,1.56,
60.67,11.58,1.95,
60.37,11.58,1.19,
60.64,11.58,2.70,
62.03,11.58,1.18,
60.46,11.58,3.11,
60.41,11.58,1.56,
60.17,11.58,1.56,
60.42,11.58,0.78,
60.46,11.58,2.34,
60.55,11.58,1.95,Move to scene : Game,
59.30,14.72,10.64,
60.46,15.70,7.87,
60.87,15.70,12.43,
60.72,15.58,6.23,
60.66,15.54,7.48,
59.87,15.55,9.88,
60.68,15.57,12.53,
60.61,15.57,9.41,
60.53,15.85,7.77,
60.91,16.60,12.92,
60.45,16.57,7.06,
60.95,16.57,12.85,
60.45,16.56,6.32,
60.59,16.56,8.53,
60.77,16.56,8.93,
60.66,16.25,11.07,
60.53,14.49,10.10,
60.77,14.50,8.95,
60.60,14.50,9.42,
60.44,14.50,12.43,
60.64,14.50,10.25,
60.94,14.50,10.50,
60.76,14.50,11.67,
60.67,14.51,9.05,
60.65,14.52,8.56,
60.58,14.52,9.74,
60.70,14.52,9.84,
60.59,14.52,6.97,
60.82,14.52,8.60,
60.77,14.52,8.27,
60.65,14.52,8.92,
60.73,14.52,8.99,
60.40,14.55,9.86,
60.53,14.55,10.04,
60.70,14.66,6.71,
60.89,14.68,9.02,
60.88,14.68,10.04,Move to scene : Ending,
58.67,21.61,4.79,
60.25,22.27,1.96,
68.00,22.27,2.37,
60.35,22.27,1.96,
60.44,22.27,3.12,
60.18,22.29,2.33,
60.60,22.28,0.79,
60.54,22.20,5.05,
60.51,22.20,2.72,
60.50,22.20,3.52,
60.60,22.20,0.78,
60.40,22.20,1.17,
60.61,22.20,2.75,
60.73,22.20,1.96,
60.51,22.20,2.33,Move to scene : Game,
61.66,22.59,4.68,
61.64,24.90,12.18,
60.77,24.93,10.82,
60.39,24.90,8.29,
60.62,24.60,8.13,
60.50,24.62,8.16,
60.59,24.69,10.68,
60.81,18.23,10.48,
60.63,17.38,7.77,
60.80,17.38,9.82,
60.77,17.41,8.59,
60.44,16.76,7.77,
60.49,15.66,9.01,
60.58,15.42,9.78,
60.60,15.20,8.17,
60.84,15.20,9.90,
60.67,15.20,8.12,
60.68,15.24,6.72,
60.44,15.38,8.17,
60.80,15.38,7.75,
60.57,15.38,8.20,
60.30,15.38,8.26,
60.55,15.38,8.99,
60.80,15.38,13.56,
60.39,15.38,13.69,
60.64,15.38,8.25,
60.72,15.38,7.83,
60.64,15.38,10.49,
60.75,15.37,11.36,
60.59,15.37,7.77,
60.51,15.37,8.19,Move to scene : Ending,
61.59,21.14,5.60,
60.67,22.32,1.95,
60.61,22.32,2.35,
60.53,22.32,5.08,
60.52,22.32,3.12,
60.47,22.32,3.90,
60.61,22.31,3.16,
60.47,22.23,2.31,
60.58,22.23,1.95,
60.44,22.23,1.96,
60.71,22.23,1.95,
60.63,22.23,2.36,
60.39,22.23,4.34,
60.38,22.23,3.85,Move to scene : Title,
59.48,22.23,2.26,
60.63,22.19,2.35,
60.53,22.19,3.13,
60.47,22.17,2.72,
60.36,21.95,2.35,
60.64,21.95,2.72,
60.33,21.95,3.55,
67.58,14.49,0.79,
60.56,13.79,2.72,
60.52,13.63,1.97,
60.66,13.63,1.93,
60.33,13.63,2.74,Move to scene : Game,
58.95,14.27,5.40,
59.88,17.68,10.78,
60.93,17.72,9.75,
60.45,17.72,10.64,
60.75,17.92,13.68,
60.62,17.97,8.18,
60.69,17.95,10.10,
60.77,17.89,8.57,
60.30,17.49,15.22,
60.88,17.36,11.35,
60.84,17.36,10.58,
60.75,16.29,8.56,
60.27,15.63,7.09,
60.76,15.63,12.80,
60.84,15.63,10.93,
60.29,15.63,7.09,
60.98,15.70,10.14,
61.91,15.71,9.70,
60.49,15.71,10.18,
60.88,15.73,9.05,
60.68,15.79,7.81,
60.55,15.79,8.92,
62.22,15.79,10.50,
61.90,15.79,9.89,
60.77,15.79,10.07,
60.89,15.79,11.28,
60.74,15.79,9.52,
60.85,15.79,8.91,
60.52,15.79,8.93,
60.68,15.79,11.35,
60.80,15.78,11.81,
60.61,15.78,11.76,Move to scene : Ending,
59.93,22.09,5.44,
60.49,23.09,2.75,
60.64,23.09,3.50,
60.57,22.92,2.73,
60.45,22.85,4.70,
60.43,22.85,3.90,
60.61,22.64,3.90,
60.41,22.47,1.18,
60.28,22.47,3.11,
60.53,22.47,2.74,
60.86,22.47,2.73,
60.62,22.47,2.73,
60.42,22.47,1.18,
60.58,22.47,1.94,
60.77,22.47,2.34,
60.36,22.47,1.18,
